seed,method_name,data_name,data_n_classes,data_dim,data_n_samples,data_seed,data_seed_split,data_r,data_batch_size_train,data_batch_size_test,data_class_subset,model_name,model_model_seed,metric_learning_lbd,metric_learning_temperature,metric_learning_magnitude,gini_temperature,gini_normalize_gini,gini_magnitude,max_proba_temperature,max_proba_magnitude,clustering_name,clustering_distance,clustering_n_clusters,clustering_reorder_embs,clustering_seed,clustering_alpha,clustering_init_scheme,clustering_n_init,clustering_space,clustering_cov_type,clustering_temperature,clustering_normalize_gini,clustering_reduction_name,clustering_reduction_dim,clustering_reduction_n_neighbors,clustering_reduction_seed,experiment_datetime,experiment_folder,fpr_train,tpr_train,thr_train,fpr_val,tpr_val,thr_val
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.3,False,,,,,2025-07-15_16-59-19,bwe,0.4299674267100977,0.956392467789891,0.23006725,0.430951618071131,0.9647326507394768,0.23006725
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.3,False,,,,,2025-07-15_16-59-19,bwe,0.4144486692015209,0.9535545023696682,0.20239148,0.4356372859860494,0.9574468085106383,0.18349169
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.3,False,,,,,2025-07-15_16-59-19,bwe,0.462046204620462,0.9622997172478792,0.2188277,0.4084905660377358,0.9536585365853658,0.22951409
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.3,False,,,,,2025-07-15_16-59-20,bwe,0.5961876097316278,0.9802566633761106,0.09852419,0.5996156310057655,0.9829157175398632,0.09852419
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-30,bwe,0.4230475705927245,0.9522918615528532,0.23807204,0.5375356350966107,0.951364175563464,0.0826115
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.3,False,,,,,2025-07-15_16-59-30,bwe,0.378952694156337,0.9503342884431708,0.25165325,0.5033259423503326,0.9549228944246738,0.16042867
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-33,bwe,0.425531914893617,0.9543726235741444,0.23037438,0.402469917669411,0.9536817102137768,0.23037438
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-33,bwe,0.4127877237851662,0.9504587155963304,0.24544781,0.4184663536776213,0.9614906832298136,0.24544781
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-33,bwe,0.4457529441242796,0.956392467789891,0.21671832,0.4495354053188081,0.9670079635949944,0.21671832
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-43,bwe,0.4367553865652725,0.9582938388625593,0.1851156,0.4109067850348763,0.9562647754137116,0.1851156
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-43,bwe,0.6253499618223467,0.9859943977591036,0.094629645,0.6445993031358885,0.9774614472123369,0.094629645
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-46,bwe,0.4052618264609157,0.9551098376313276,0.20605898,0.733607855559075,0.9869513641755636,0.070584476
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-46,bwe,0.4397055090124397,0.9575871819038644,0.2259202,0.4364779874213836,0.952439024390244,0.2259202
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,8.7,False,,,,,2025-07-15_16-59-46,bwe,0.5237020316027088,0.9723593287265548,0.12144679,0.5326713645099296,0.9749430523917996,0.12144679
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_16-59-56,bwe,0.4367845331976596,0.9569691300280636,0.17993318,0.4231865695280329,0.951364175563464,0.17993318
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_16-59-56,bwe,0.4579533941236069,0.9553231939163498,0.17982945,0.6044965167827739,0.9833729216152018,0.106410794
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_16-59-58,bwe,0.535505217612624,0.976657329598506,0.11585079,0.5593918276845106,0.9691577698695136,0.11585079
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_16-59-58,bwe,0.3943734015345269,0.9504587155963304,0.2606166,0.4018779342723004,0.951552795031056,0.2606166
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_16-59-59,bwe,0.4517664745677775,0.958374628344896,0.16266508,0.455943607818007,0.963594994311718,0.16266508
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_17-00-09,bwe,0.4562327564584901,0.96248766041461,0.16151059,0.4756566303651505,0.9669703872437356,0.16151059
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_17-00-09,bwe,0.3984790874524714,0.9516587677725118,0.19248173,0.559289790741915,0.9550827423167848,0.06703381
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_17-00-11,bwe,0.4454844421958006,0.9637058261700095,0.1916682,0.7703515996198923,0.9916963226571768,0.062658384
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-11,bwe,0.3930297634189774,0.950420954162769,0.26104808,0.6217928413050364,0.9810201660735468,0.079062104
